"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://thefalcontour.com/packages/package-alpine-elegance-switzerland.html","text/html","200","OK","Indexable","","Alpine Elegance | Discover the Heart of Switzerland | The Falcon Tour","69","610","Hand-planned journey: St. Moritz · Zermatt · Interlaken · Lucerne · Zurich. Duration: 10 Days / 9 Nights.","105","631","travel package, itinerary, tour, flight, europe","47","Alpine Elegance | Discover the Heart of Switzerland","51","Day-by-Day Itinerary","20","Gallery of Highlights","21","index, follow","","","https://thefalcontour.com/packages/package-alpine-elegance-switzerland.html","","","","","","36951","8970","8970","1.329","","1766","304","5.809","70.350","Fairly Easy","32.061","1","1","","9","9","0","4.050","33","19","0","6","4","0","","","","","da33dd7adbdd97dcfc0d7acb545caff","0.088","Thu, 30 Jul 2026 18:06:09 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/packages/package-alpine-elegance-switzerland.html","2026-07-31 12:05:25"
"https://thefalcontour.com/assets/js/motion/counters.js","application/x-javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","805","805","805","0.119","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.104","Thu, 30 Jul 2026 18:03:04 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/js/motion/counters.js","2026-07-31 12:05:25"
"https://thefalcontour.com/blogs/blog-turkey.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1903","1903","1903","0.282","","0","","","","","0.000","1","1","","3","3","0","1.350","0","0","0","0","0","0","","","","","","0.025","Tue, 13 Jan 2026 11:43:06 GMT","","","","","1.1","","","","","","https://thefalcontour.com/blogs/blog-turkey.html","2026-07-31 12:05:25"
"https://thefalcontour.com/packages/package-discover-melbourne.html","text/html","200","OK","Indexable","","Discover Melbourne | The Cultural Capital of Australia | The Falcon Tour","72","631","Hand-planned journey: Melbourne · Great Ocean Road · Phillip Island Penguin Parade. Duration: 4 Days / 3 Nights.","112","701","travel package, itinerary, tour, flight, oceania","48","Discover Melbourne | The Cultural Capital of Australia","54","Day-by-Day Itinerary","20","Gallery of Highlights","21","index, follow","","","https://thefalcontour.com/packages/package-discover-melbourne.html","","","","","","28375","7384","7384","1.094","","749","132","5.674","72.312","Fairly Easy","19.105","1","1","","9","9","0","4.050","33","19","0","6","4","0","","","","","3e6627e9c40a0ca182cd7301a755b4cb","0.120","Thu, 30 Jul 2026 18:06:10 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/packages/package-discover-melbourne.html","2026-07-31 12:05:25"
"https://thefalcontour.com/assets/images/activities/desert-8010545-600x810.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","35958","35958","35958","5.329","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.125","Thu, 30 Jul 2026 18:04:17 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/images/activities/desert-8010545-600x810.jpg","2026-07-31 12:05:25"
"https://thefalcontour.com/assets/images/bali/4.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9261286","9261286","9261286","1372.523","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.126","Thu, 30 Jul 2026 18:04:13 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/images/bali/4.jpg","2026-07-31 12:05:25"
"https://thefalcontour.com/packages/package-classic-kashmir.html","text/html","200","OK","Indexable","","Classic Kashmir | The Falcon Tour","33","301","Classic Kashmir package: Gulmarg Gondola, Strawberry Valley & houseboat experience. Duration: 4 Nights / 5 Days, starting ₹18,999 per person.","141","892","travel package, itinerary, tour, flight, kashmir","48","Classic Kashmir","15","Day-by-Day Itinerary","20","Gallery of Highlights","21","index, follow","","","https://thefalcontour.com/packages/package-classic-kashmir.html","","","","","","16183","4189","4189","0.621","","294","75","3.920","72.215","Fairly Easy","14.450","1","1","","9","9","0","4.050","18","5","0","5","4","0","","","","","1a96fe815426c49a687e25bd473cd010","0.027","Thu, 30 Jul 2026 18:06:10 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/packages/package-classic-kashmir.html","2026-07-31 12:05:25"
"https://thefalcontour.com/assets/images/japan/mount-fuji-guide.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","95872","95872","95872","14.208","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.109","Thu, 30 Jul 2026 18:03:50 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/images/japan/mount-fuji-guide.jpg","2026-07-31 12:05:25"
"https://thefalcontour.com/assets/images/almaty/1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","791258","791258","791258","117.264","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.028","Thu, 30 Jul 2026 18:04:15 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/images/almaty/1.jpg","2026-07-31 12:05:25"
"https://thefalcontour.com/packages/package-bali-unveiled.html","text/html","200","OK","Indexable","","Bali Unveiled | Temples, Beaches & Island Adventures | The Falcon Tour","70","630","Bali Unveiled: Nusa Penida, Bali Swing, Tirta Empul & Uluwatu Kecak Dance. Duration: 6 Nights / 7 Days, starting ₹54,999 per person.","132","819","travel package, itinerary, tour, flight, bali","45","Bali Unveiled | Temples, Beaches & Island Adventures","52","Day-by-Day Itinerary","20","Gallery of Highlights","21","index, follow","","","https://thefalcontour.com/packages/package-bali-unveiled.html","","","","","","17505","4385","4385","0.650","","350","82","4.268","73.427","Fairly Easy","14.907","1","1","","9","9","0","4.050","18","5","0","5","4","0","","","","","c2a0dbe828b8160c181bdf9994aef1","0.094","Thu, 30 Jul 2026 18:06:09 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/packages/package-bali-unveiled.html","2026-07-31 12:05:25"
"https://thefalcontour.com/assets/js/motion/navbar.js","application/x-javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1142","1142","1142","0.169","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.096","Thu, 30 Jul 2026 18:03:04 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/js/motion/navbar.js","2026-07-31 12:05:25"
"https://thefalcontour.com/assets/images/activities/cliff-7330902-600x810.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","114741","114741","114741","17.005","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.089","Thu, 30 Jul 2026 18:04:16 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/images/activities/cliff-7330902-600x810.jpg","2026-07-31 12:05:25"
"https://thefalcontour.com/assets/images/bhutan/1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1221554","1221554","1221554","181.034","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.028","Thu, 30 Jul 2026 18:04:04 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/images/bhutan/1.jpg","2026-07-31 12:05:25"
"https://thefalcontour.com/destinations/destination-europe.html","text/html","200","OK","Indexable","","Europe Tour Package — 14 Days | The Falcon Tour","47","444","Book The Falcon Tour's 14-day multi-city Europe package, a hand-planned route through the continent's best-loved cities.","120","752","europe tour package, 14 day europe holiday, multi city europe trip","66","Three countries, one unhurried route.","37","Overview","8","Day-by-Day Itinerary","20","index, follow, max-image-preview:large, max-snippet:-1","","","https://thefalcontour.com/destinations/destination-europe.html","","","","","","15213","4775","4775","0.708","","302","64","4.719","84.110","Easy","16.492","1","1","","183","158","0","71.170","34","21","0","6","4","0","","","","","7b5c8a072fd4ca7e46e60729ed254efe","0.094","Thu, 30 Jul 2026 18:05:06 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/destinations/destination-europe.html","2026-07-31 12:05:25"
"https://thefalcontour.com/packages/package-classic-bali.html","text/html","200","OK","Indexable","","Classic Bali | Beaches, Temples & Rice Terraces | The Falcon Tour","65","579","Classic Bali package: Kuta & Ubud, rice terraces, Uluwatu Temple, Tanah Lot. Duration: 5 Nights / 6 Days, starting ₹42,999 per person.","134","826","travel package, itinerary, tour, flight, bali","45","Classic Bali | Beaches, Temples & Rice Terraces","47","Day-by-Day Itinerary","20","Gallery of Highlights","21","index, follow","","","https://thefalcontour.com/packages/package-classic-bali.html","","","","","","16706","4302","4302","0.638","","327","76","4.303","74.921","Fairly Easy","14.704","1","1","","12","9","0","4.050","18","5","0","5","4","0","","","","","ac9de97fbfb725d40fd519fb8e54b232","0.117","Thu, 30 Jul 2026 18:06:10 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/packages/package-classic-bali.html","2026-07-31 12:05:25"
"https://thefalcontour.com/assets/images/bali/2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2978269","2978269","2978269","441.379","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.105","Thu, 30 Jul 2026 18:04:10 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/images/bali/2.jpg","2026-07-31 12:05:25"
"https://thefalcontour.com/destinations/index.html","text/html","200","OK","Non-Indexable","Canonicalised","All Destinations | The Falcon Tour","34","297","Explore every destination offered by The Falcon Tour, from Dubai and Sri Lanka to Europe, Singapore, Azerbaijan and New Zealand.","128","807","tour destinations list, holiday packages by country, travel destinations","72","Nine countries, zero filler.","28","","0","","0","index, follow, max-image-preview:large, max-snippet:-1","","","https://thefalcontour.com/destinations/","","","","","","13749","3728","3728","0.552","","136","42","3.238","72.294","Fairly Easy","11.475","1","1","","673","222","0","100.000","34","25","0","4","3","0","","","","","bbc5fec70120261d0c34bceb60098b42","0.038","Thu, 30 Jul 2026 18:05:06 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/destinations/index.html","2026-07-31 12:05:25"
"https://thefalcontour.com/packages/package-best-of-kashmir.html","text/html","200","OK","Indexable","","Best of Kashmir | The Falcon Tour","33","299","Best of Kashmir: Gulmarg, Pahalgam, Betaab & Aru Valley with houseboat stay. Duration: 5 Nights / 6 Days, starting ₹23,999 per person.","134","838","travel package, itinerary, tour, flight, kashmir","48","Best of Kashmir","15","Day-by-Day Itinerary","20","Gallery of Highlights","21","index, follow","","","https://thefalcontour.com/packages/package-best-of-kashmir.html","","","","","","16692","4220","4220","0.625","","308","79","3.899","76.802","Fairly Easy","14.267","1","1","","9","9","0","4.050","18","5","0","5","4","0","","","","","8a1b8caabe6a7639dd1a282121024739","0.030","Thu, 30 Jul 2026 18:06:09 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/packages/package-best-of-kashmir.html","2026-07-31 12:05:25"
"https://thefalcontour.com/blogs/index.html","text/html","200","OK","Non-Indexable","Canonicalised","Travel Blog | Europe, Japan, Australia, USA | The Falcon Tour","61","533","100+ in-depth travel guides — from visa tips and itineraries to city guides for Amsterdam, Paris, Rome, Barcelona, Prague and more.","131","809","Europe travel blog, Europe travel guides, Europe itinerary, Europe visa, European cities","88","Notes from the road, not the brochure.","38","🇯🇵 Japan 20 guides","20","🇦🇺 Australia 20 guides","24","index, follow, max-image-preview:large, max-snippet:-1","","","https://thefalcontour.com/blogs/","","","","","","108425","17748","17748","2.630","","3491","592","5.897","71.975","Fairly Easy","20.616","1","1","","300","189","0","85.140","137","127","0","7","3","0","","","","","d0d0d7ed243ff84cf8adee19f3338a3f","0.092","Thu, 30 Jul 2026 18:04:33 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/blogs/index.html","2026-07-31 12:05:25"
"https://thefalcontour.com/packages/package-classic-sri-lanka.html","text/html","200","OK","Indexable","","Classic Sri Lanka (5D/4N) | The Falcon Tour","43","385","A classic 5-day Sri Lanka tour through the hill capital Kandy and the beaches of Bentota, featuring the Temple of the Tooth Relic and a Madu River safari.","154","941","Classic Sri Lanka package, Kandy Bentota tour, Sri Lanka hills and beach holiday","80","Classic Sri Lanka: Hills & Coast","32","Day-by-Day Itinerary","20","Gallery of Highlights","21","index, follow","","","https://thefalcontour.com/packages/package-classic-sri-lanka.html","","","","","","25138","6787","6787","1.006","","511","107","4.776","67.389","Normal","15.640","1","1","","12","9","0","4.050","33","19","0","6","4","0","","","","","71f91467c25dde46e068da9f87d1ed6c","0.029","Thu, 30 Jul 2026 18:06:10 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/packages/package-classic-sri-lanka.html","2026-07-31 12:05:25"
"https://thefalcontour.com/reviews.html","text/html","200","OK","Indexable","","Traveller Reviews | The Falcon Tour","35","313","Read genuine reviews from travellers who've booked adventure and leisure trips with The Falcon Tour.","100","632","","0","All Reviews","11","","0","","0","index, follow","","","https://thefalcontour.com/reviews.html","","","","","","6514","2517","2517","0.373","","29","6","4.833","70.653","Fairly Easy","4.089","1","0","","6","3","0","1.350","6","5","0","0","0","0","","","","","9ec56f5e3eebfae55c597a7adc827d71","0.031","Thu, 30 Jul 2026 18:07:14 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/reviews.html","2026-07-31 12:05:25"
"https://thefalcontour.com/assets/images/activities/skyline-luge-163934_1920-600x810.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","110360","110360","110360","16.355","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.035","Thu, 30 Jul 2026 18:04:17 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/images/activities/skyline-luge-163934_1920-600x810.jpg","2026-07-31 12:05:25"
"https://thefalcontour.com/assets/images/ladakh/1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3209227","3209227","3209227","475.607","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.053","Thu, 30 Jul 2026 18:03:42 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/images/ladakh/1.jpg","2026-07-31 12:05:26"
"https://thefalcontour.com/activities/activity-atv-ride.html","text/html","200","OK","Indexable","","ATV Ride — Book Adventure Activities | The Falcon Tour","54","493","Book an ATV ride adventure activity with The Falcon Tour. Expert-guided, safety-checked rides added to any holiday package at great value.","138","861","atv ride booking, desert atv adventure, off-road activity","57","ATV Ride","8","Frequently Asked","16","Other activities worth adding.","30","index, follow, max-image-preview:large, max-snippet:-1","","","https://thefalcontour.com/activities/activity-atv-ride.html","","","","","","13787","4334","4334","0.642","","189","41","4.610","59.813","Fairly Hard","13.975","1","1","","13","13","0","5.860","34","21","0","4","3","0","","","","","d0c8bf61d8ac4f9a9c8a5f2b822dc6aa","0.038","Thu, 30 Jul 2026 18:02:45 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/activities/activity-atv-ride.html","2026-07-31 12:05:26"
"https://thefalcontour.com/destinations/destination-dubai.html","text/html","200","OK","Indexable","","Dubai Tour Package — 8 Days | The Falcon Tour","45","421","Book The Falcon Tour's 8-day Dubai package with desert safaris, skyline tours and beach time, starting at ₹68,000 per person.","125","779","dubai tour package, 8 day dubai holiday, dubai itinerary price","62","Where the desert meets the skyline.","35","Overview","8","Day-by-Day Itinerary","20","index, follow, max-image-preview:large, max-snippet:-1","","","https://thefalcontour.com/destinations/destination-dubai.html","","","","","","16404","5082","5082","0.753","","399","76","5.250","84.042","Easy","18.509","1","1","","173","170","0","76.580","34","21","0","8","4","0","","","","","f3909b5a7cd915373fc61c2cf0446d81","0.030","Thu, 30 Jul 2026 18:05:06 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/destinations/destination-dubai.html","2026-07-31 12:05:26"
"https://thefalcontour.com/packages/package-ladakh-lakes-valleys.html","text/html","200","OK","Indexable","","Best of Ladakh | Lakes & Valleys | The Falcon Tour","50","441","Best of Ladakh: Nubra Valley, Pangong Lake & monastery sightseeing. Duration: 5 Nights / 6 Days, starting ₹35,999 per person.","125","785","travel package, itinerary, tour, flight, ladakh","47","Best of Ladakh | Lakes & Valleys","32","Day-by-Day Itinerary","20","Gallery of Highlights","21","index, follow","","","https://thefalcontour.com/packages/package-ladakh-lakes-valleys.html","","","","","","16855","4246","4246","0.629","","320","79","4.051","80.054","Easy","14.313","1","1","","12","9","0","4.050","18","5","0","5","4","0","","","","","2b7f057c5f1d820770b3f82bafb403ef","0.111","Thu, 30 Jul 2026 18:06:11 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/packages/package-ladakh-lakes-valleys.html","2026-07-31 12:05:26"
"https://thefalcontour.com/assets/js/motion/images.js","application/x-javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","746","746","746","0.111","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.099","Thu, 30 Jul 2026 18:03:04 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/js/motion/images.js","2026-07-31 12:05:26"
"https://thefalcontour.com/why-us/index.html","text/html","200","OK","Non-Indexable","Canonicalised","Why Book With Us | The Falcon Tour","34","320","Six reasons thousands of travellers trust The Falcon Tour to plan their perfect holiday — personalised, transparent and always dependable.","138","856","why book with falcon tour, trusted travel agency, personalised holidays","71","Planned like our own trip, every single time.","45","More than a booking, a promise.","31","Let's start planning your perfect trip.","39","index, follow, max-image-preview:large, max-snippet:-1","","","https://thefalcontour.com/why-us/","","","","","","12500","4383","4383","0.650","","233","44","5.295","71.474","Fairly Easy","13.036","1","1","","221","221","0","99.550","18","6","0","1","1","0","","","","","34ba8a121f61a174ccf72097617ad96f","0.029","Thu, 30 Jul 2026 18:06:32 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/why-us/index.html","2026-07-31 12:05:26"
"https://thefalcontour.com/assets/images/thailand/4.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3490783","3490783","3490783","517.334","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.029","Thu, 30 Jul 2026 18:03:30 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/images/thailand/4.jpg","2026-07-31 12:05:26"
"https://thefalcontour.com/assets/images/bhutan/4.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1163081","1163081","1163081","172.369","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.089","Thu, 30 Jul 2026 18:04:06 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/images/bhutan/4.jpg","2026-07-31 12:05:26"
"https://thefalcontour.com/packages/package-new-zealand-uncovered.html","text/html","200","OK","Indexable","","New Zealand Uncovered | The Falcon Tour","39","375","Journey across North & South Islands. Explore Hobbiton, Rotorua, Wellington, Cook Strait, Kaikoura, Christchurch, Queenstown, Milford Sound.","140","882","Japan tour package, Tokyo Kyoto Osaka itinerary, Mt. Fuji excursion, first time Japan travel","92","New Zealand Uncovered","21","Day-by-Day Itinerary","20","Gallery of Highlights","21","index, follow","","","https://thefalcontour.com/packages/package-new-zealand-uncovered.html","","","","","","30574","8112","8112","1.202","","862","159","5.421","61.183","Normal","20.778","1","1","","12","9","0","4.050","33","19","0","6","4","0","","","","","6ab156f9a93e3e1b1ea7a3bb8bd84279","0.032","Thu, 30 Jul 2026 18:06:11 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/packages/package-new-zealand-uncovered.html","2026-07-31 12:05:26"
"https://thefalcontour.com/assets/images/kashmir/3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","10493473","10493473","10493473","1555.133","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.096","Thu, 30 Jul 2026 18:03:52 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/images/kashmir/3.jpg","2026-07-31 12:05:26"
"https://thefalcontour.com/packages/package-kerala-escape.html","text/html","200","OK","Indexable","","Kerala Escape | Munnar & Alleppey | The Falcon Tour","51","465","Kerala Escape package: Munnar tea gardens & Alleppey backwaters. Duration: 3 Nights / 4 Days, starting ₹18,999 per person.","122","775","travel package, itinerary, tour, flight, kerala","47","Kerala Escape | Munnar & Alleppey","33","Day-by-Day Itinerary","20","Gallery of Highlights","21","index, follow","","","https://thefalcontour.com/packages/package-kerala-escape.html","","","","","","16113","4195","4195","0.622","","293","73","4.014","70.231","Fairly Easy","14.364","1","1","","12","9","0","4.050","18","5","0","5","4","0","","","","","8f714c6c4531478e8b5aab3c52bf92d1","0.033","Thu, 30 Jul 2026 18:06:11 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/packages/package-kerala-escape.html","2026-07-31 12:05:26"
"https://thefalcontour.com/assets/images/activities/desert-6944217-600x810.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","45725","45725","45725","6.776","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.111","Thu, 30 Jul 2026 18:04:16 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/images/activities/desert-6944217-600x810.jpg","2026-07-31 12:05:26"
"https://thefalcontour.com/packages/package-sri-lanka-escape.html","text/html","200","OK","Indexable","","Sri Lanka Escape | Beaches & Heritage (4D/3N) | The Falcon Tour","63","573","A quick 4-day Sri Lanka escape covering Colombo city highlights and the beaches of Bentota, with a Madu River safari and turtle hatchery visit.","143","880","Sri Lanka short package, Colombo Bentota tour, Sri Lanka beach holiday","70","Sri Lanka Escape: Beaches & Heritage","36","Day-by-Day Itinerary","20","Gallery of Highlights","21","index, follow","","","https://thefalcontour.com/packages/package-sri-lanka-escape.html","","","","","","24524","6705","6705","0.994","","488","99","4.929","65.744","Normal","15.464","1","1","","12","9","0","4.050","33","19","0","6","4","0","","","","","844fb157af4376a950df4433d3335f9f","0.098","Thu, 30 Jul 2026 18:06:12 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/packages/package-sri-lanka-escape.html","2026-07-31 12:05:26"
"https://thefalcontour.com/packages/package-ladakh-getaway.html","text/html","200","OK","Indexable","","Leh Getaway | Land of High Passes | The Falcon Tour","51","468","Leh Getaway package: Shanti Stupa, Leh Palace, Magnetic Hill & Sangam Point. Duration: 3 Nights / 4 Days, starting ₹13,999 per person.","134","839","travel package, itinerary, tour, flight, ladakh","47","Leh Getaway | Land of High Passes","33","Day-by-Day Itinerary","20","Gallery of Highlights","21","index, follow","","","https://thefalcontour.com/packages/package-ladakh-getaway.html","","","","","","16992","4283","4283","0.635","","314","80","3.925","74.604","Fairly Easy","14.233","1","1","","9","9","0","4.050","18","5","0","5","4","0","","","","","1f325760448601f8a48dbf2855c67c0d","0.031","Thu, 30 Jul 2026 18:06:11 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/packages/package-ladakh-getaway.html","2026-07-31 12:05:26"
"https://thefalcontour.com/assets/images/ladakh/3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3459548","3459548","3459548","512.705","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.030","Thu, 30 Jul 2026 18:03:43 GMT","","","","","1.1","","","","","","https://thefalcontour.com/assets/images/ladakh/3.jpg","2026-07-31 12:05:26"
"https://thefalcontour.com/packages/package-journey-through-japan.html","text/html","200","OK","Indexable","","Journey Through Japan | Culture, Cuisine & Cherry Blossoms | The Falcon Tour","76","696","Hand-planned journey: Tokyo · Hakone · Mt. Fuji · Kyoto · Nara · Osaka. Duration: 6 Days / 5 Nights.","100","609","travel package, itinerary, tour, flight, asia","45","Journey Through Japan | Culture, Cuisine & Cherry Blossoms","58","Day-by-Day Itinerary","20","Gallery of Highlights","21","index, follow","","","https://thefalcontour.com/packages/package-journey-through-japan.html","","","","","","26161","6585","6585","0.976","","536","102","5.255","76.337","Fairly Easy","15.070","1","1","","9","9","0","4.050","33","19","0","6","4","0","","","","","4870d548489aa558b3be58fc086d999f","0.106","Thu, 30 Jul 2026 18:06:11 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/packages/package-journey-through-japan.html","2026-07-31 12:05:26"
"https://thefalcontour.com/packages/package-ladakh-ultimate.html","text/html","200","OK","Indexable","","Ultimate Ladakh Expedition | The Falcon Tour","44","400","Ultimate Ladakh Expedition: Turtuk Village, Pangong Lake & Nubra Valley in depth. Duration: 6 Nights / 7 Days, starting ₹38,999 per person.","139","860","travel package, itinerary, tour, flight, ladakh","47","Ultimate Ladakh Expedition","26","Day-by-Day Itinerary","20","Gallery of Highlights","21","index, follow","","","https://thefalcontour.com/packages/package-ladakh-ultimate.html","","","","","","17669","4307","4307","0.638","","326","86","3.791","74.530","Fairly Easy","14.202","1","1","","12","9","0","4.050","18","5","0","5","4","0","","","","","f0f93820251e2cdbc51f351372efb141","0.027","Thu, 30 Jul 2026 18:06:11 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/packages/package-ladakh-ultimate.html","2026-07-31 12:05:26"
"https://thefalcontour.com/packages/package-almaty-city-escape.html","text/html","200","OK","Indexable","","Almaty City Escape | The Falcon Tour","36","329","Almaty City Escape package: Panfilov Park, Zenkov Cathedral & Kok Tobe Hill. Duration: 3 Nights / 4 Days, starting ₹25,999 per person.","134","833","travel package, itinerary, tour, flight, almaty","47","Almaty City Escape","18","Day-by-Day Itinerary","20","Gallery of Highlights","21","index, follow","","","https://thefalcontour.com/packages/package-almaty-city-escape.html","","","","","","16259","4182","4182","0.620","","287","76","3.776","69.175","Normal","14.025","1","1","","12","9","0","4.050","18","5","0","5","4","0","","","","","913b46dc4e6cffa5eba41242f627e178","0.104","Thu, 30 Jul 2026 18:06:09 GMT","","","","en","1.1","","","","","","https://thefalcontour.com/packages/package-almaty-city-escape.html","2026-07-31 12:05:26"
